,userId,itemId,rating
6382,124,960,1.5
6383,124,977,3.0
6384,124,991,1.5
6385,124,1007,0.5
6386,124,1026,5.0
6387,124,1038,3.5
6388,125,0,125.0
6389,125,39,3.5
6390,125,77,2.0
6391,125,78,1.5
6392,125,101,4.5
6393,125,145,4.0
6394,125,161,0.5
6395,125,224,3.0
6396,125,243,4.0
6397,125,292,1.5
6398,125,305,3.5
6399,125,311,5.0
6400,125,314,3.5
6401,125,321,1.5
6402,125,324,3.0
6403,125,363,5.0
6404,125,413,0.0
6405,125,447,3.0
6406,125,452,5.0
6407,125,461,5.0
6408,125,502,1.0
6409,125,540,0.5
6410,125,550,0.5
6411,125,581,2.0
6412,125,597,2.5
6413,125,602,2.0
6414,125,631,1.5
6415,125,657,2.5
6416,125,690,2.0
6417,125,692,4.0
6418,125,712,2.0
6419,125,808,2.5
6420,125,810,1.5
6421,125,816,2.0
6422,125,854,0.0
6423,125,883,1.5
6424,125,901,2.5
6425,125,909,1.0
6426,125,1000,1.0
6427,125,1040,2.5
6428,125,1056,5.0
6429,126,0,126.0
6430,126,46,1.5
6431,126,50,2.0
6432,126,64,3.5
6433,126,76,1.5
6434,126,81,2.5
6435,126,83,1.5
6436,126,87,1.0
6437,126,94,3.5
6438,126,110,4.5
6439,126,128,2.0
6440,126,130,1.0
6441,126,203,5.0
6442,126,284,5.0
6443,126,302,4.0
6444,126,313,5.0
6445,126,323,4.5
6446,126,339,2.0
6447,126,341,3.0
6448,126,428,4.0
6449,126,436,3.5
6450,126,441,0.0
6451,126,462,3.0
6452,126,480,0.0
6453,126,494,4.5
6454,126,554,0.5
6455,126,569,1.5
6456,126,589,0.0
6457,126,593,5.0
6458,126,598,2.5
6459,126,629,4.0
6460,126,635,0.0
6461,126,662,0.5
6462,126,684,0.0
6463,126,689,1.0
6464,126,693,3.0
6465,126,727,1.0
6466,126,755,4.5
6467,126,768,2.5
6468,126,775,4.0
6469,126,794,3.5
6470,126,833,2.0
6471,126,871,2.0
6472,126,882,2.0
6473,126,898,3.0
6474,126,904,3.5
6475,126,969,3.0
6476,126,987,4.5
6477,126,992,3.5
6478,126,1028,2.0
6479,126,1047,1.0
6480,127,0,127.0
6481,127,50,1.5
6482,127,84,2.5
6483,127,113,3.5
6484,127,131,1.5
6485,127,143,2.5
6486,127,234,1.5
6487,127,252,0.0
6488,127,253,4.5
6489,127,312,1.0
6490,127,369,4.5
6491,127,401,3.5
6492,127,453,1.5
6493,127,458,1.5
6494,127,465,2.0
6495,127,491,3.5
6496,127,514,0.0
6497,127,519,2.5
6498,127,529,2.5
6499,127,563,0.5
6500,127,580,3.5
6501,127,595,2.5
6502,127,602,3.5
6503,127,661,0.5
6504,127,695,1.5
6505,127,748,1.5
6506,127,751,4.5
6507,127,760,2.0
6508,127,791,0.5
6509,127,806,0.0
6510,127,847,0.0
6511,127,848,1.5
6512,127,908,3.0
6513,127,935,3.5
6514,127,952,4.0
6515,127,1027,5.0
6516,127,1042,2.5
6517,127,1051,0.0
6518,127,1058,0.5
6519,127,1061,1.0
6520,127,1062,1.0
6521,128,0,128.0
6522,128,6,3.5
6523,128,39,3.0
6524,128,55,1.5
6525,128,61,4.0
6526,128,71,0.5
6527,128,115,0.5
6528,128,164,2.0
6529,128,176,3.0
6530,128,183,1.5
6531,128,184,0.5
6532,128,193,4.5
6533,128,262,0.5
6534,128,291,4.5
6535,128,299,3.5
6536,128,304,5.0
6537,128,305,3.0
6538,128,420,1.0
6539,128,456,1.5
6540,128,462,0.5
6541,128,471,2.5
6542,128,489,3.5
6543,128,507,0.0
6544,128,524,1.0
6545,128,544,3.0
6546,128,588,4.5
6547,128,622,3.0
6548,128,654,0.0
6549,128,717,0.0
6550,128,723,0.0
6551,128,729,4.5
6552,128,735,3.0
6553,128,783,2.5
6554,128,787,0.0
6555,128,827,0.0
6556,128,893,4.0
6557,128,900,4.0
6558,128,916,0.5
6559,128,936,3.0
6560,128,971,4.5
6561,128,982,1.0
6562,128,1065,3.5
6563,129,0,129.0
6564,129,15,1.5
6565,129,47,4.5
6566,129,57,1.5
6567,129,122,5.0
6568,129,148,2.0
6569,129,160,3.5
6570,129,177,1.5
6571,129,200,2.0
6572,129,217,2.5
6573,129,219,1.0
6574,129,228,3.0
6575,129,278,0.0
6576,129,299,3.0
6577,129,309,3.0
6578,129,345,1.0
6579,129,373,4.5
6580,129,400,1.5
6581,129,411,2.5
6582,129,416,4.5
6583,129,419,0.5
6584,129,484,3.0
6585,129,511,4.0
6586,129,538,3.0
6587,129,551,1.0
6588,129,563,0.5
6589,129,570,1.5
6590,129,609,3.0
6591,129,611,1.5
6592,129,624,3.5
6593,129,680,1.0
6594,129,696,0.0
6595,129,697,0.5
6596,129,714,0.0
6597,129,722,4.0
6598,129,727,4.0
6599,129,733,2.0
6600,129,756,4.0
6601,129,769,2.0
6602,129,773,3.0
6603,129,780,1.0
6604,129,828,3.0
6605,129,837,2.5
6606,129,876,3.5
6607,129,886,4.5
6608,129,912,4.0
6609,129,945,0.5
6610,129,954,5.0
6611,129,1028,3.0
6612,129,1058,3.0
6613,130,0,130.0
6614,130,9,2.0
6615,130,69,3.5
6616,130,70,3.5
6617,130,173,0.5
6618,130,191,5.0
6619,130,192,1.5
6620,130,208,0.0
6621,130,210,0.0
6622,130,225,0.0
6623,130,245,3.5
6624,130,246,0.5
6625,130,273,0.5
6626,130,279,4.0
6627,130,388,3.5
6628,130,392,2.0
6629,130,420,1.5
6630,130,430,3.5
6631,130,441,2.5
6632,130,444,2.5
6633,130,448,0.0
6634,130,451,1.5
6635,130,472,4.5
6636,130,498,2.5
6637,130,543,2.5
6638,130,564,2.5
6639,130,568,4.5
6640,130,584,1.0
6641,130,634,1.0
6642,130,655,2.5
6643,130,694,3.5
6644,130,711,0.0
6645,130,713,0.5
6646,130,733,3.5
6647,130,742,0.0
6648,130,787,0.5
6649,130,819,1.5
6650,130,855,5.0
6651,130,894,1.5
6652,130,909,0.5
6653,130,926,3.0
6654,130,955,1.0
6655,130,1001,1.0
6656,130,1052,4.5
6657,130,1061,2.5
6658,131,0,131.0
6659,131,52,1.0
6660,131,54,2.5
6661,131,83,1.5
6662,131,89,4.5
6663,131,91,3.5
6664,131,115,3.0
6665,131,157,0.0
6666,131,228,1.5
6667,131,268,1.0
6668,131,344,0.0
6669,131,371,0.0
6670,131,375,1.5
6671,131,381,0.5
6672,131,412,5.0
6673,131,428,0.5
6674,131,437,4.5
6675,131,542,3.0
6676,131,558,1.0
6677,131,588,5.0
6678,131,634,0.5
6679,131,654,0.5
6680,131,684,4.5
6681,131,724,4.5
6682,131,766,1.0
6683,131,772,3.5
6684,131,788,4.0
6685,131,789,1.5
6686,131,790,2.0
6687,131,798,2.0
6688,131,831,4.0
6689,131,845,3.0
6690,131,864,3.5
6691,131,887,0.0
6692,131,893,3.5
6693,131,941,3.5
6694,131,993,2.5
6695,131,995,3.5
6696,131,1000,3.5
6697,131,1003,4.0
6698,131,1012,1.5
6699,131,1054,4.5
6700,132,0,132.0
6701,132,5,1.5
6702,132,22,3.0
6703,132,24,5.0
6704,132,47,3.0
6705,132,50,2.5
6706,132,57,5.0
6707,132,73,4.0
6708,132,82,2.5
6709,132,97,0.5
6710,132,158,1.5
6711,132,170,2.0
6712,132,203,1.5
6713,132,206,0.5
6714,132,236,4.0
6715,132,256,2.5
6716,132,259,0.0
6717,132,262,1.5
6718,132,278,1.5
6719,132,290,4.5
6720,132,292,4.0
6721,132,314,1.0
6722,132,331,3.5
6723,132,351,0.5
6724,132,365,5.0
6725,132,383,1.0
6726,132,394,2.5
6727,132,408,5.0
6728,132,412,2.5
6729,132,422,2.0
6730,132,431,1.5
6731,132,539,2.0
6732,132,559,0.0
6733,132,568,1.0
6734,132,602,5.0
6735,132,603,3.0
6736,132,607,2.0
6737,132,610,2.5
6738,132,619,5.0
6739,132,669,4.5
6740,132,699,4.5
6741,132,710,1.0
6742,132,724,0.0
6743,132,782,4.0
6744,132,821,2.5
6745,132,851,5.0
6746,132,856,0.5
6747,132,883,0.5
6748,132,934,2.5
6749,132,943,2.0
6750,132,963,1.0
6751,132,974,3.5
6752,132,987,3.5
6753,132,988,5.0
6754,132,996,5.0
6755,132,1000,4.0
6756,132,1001,5.0
6757,132,1012,2.0
6758,132,1029,0.5
6759,133,0,133.0
6760,133,41,4.5
6761,133,88,3.5
6762,133,92,3.5
6763,133,98,2.0
6764,133,138,5.0
6765,133,150,4.5
6766,133,152,0.0
6767,133,158,3.5
6768,133,173,5.0
6769,133,199,1.0
6770,133,205,5.0
6771,133,226,0.0
6772,133,227,1.0
6773,133,230,3.0
6774,133,231,4.0
6775,133,266,4.0
6776,133,273,3.5
6777,133,302,4.0
6778,133,347,2.0
6779,133,360,3.0
6780,133,380,1.5
6781,133,381,0.0
6782,133,389,3.5
6783,133,397,0.0
6784,133,413,5.0
6785,133,464,3.5
6786,133,513,3.0
6787,133,516,3.0
6788,133,527,0.5
6789,133,551,2.5
6790,133,563,0.5
6791,133,594,5.0
6792,133,616,1.5
6793,133,619,0.0
6794,133,647,4.5
6795,133,649,1.0
6796,133,663,3.5
6797,133,682,0.5
6798,133,699,0.0
6799,133,704,2.0
6800,133,713,3.5
6801,133,739,5.0
6802,133,746,0.5
6803,133,756,1.5
6804,133,766,4.5
6805,133,855,1.5
6806,133,856,2.0
6807,133,902,4.0
6808,133,908,3.0
6809,133,932,3.0
6810,133,966,1.0
6811,133,996,0.0
6812,133,1016,4.5
6813,133,1018,0.0
6814,134,0,134.0
6815,134,16,1.5
6816,134,34,4.0
6817,134,98,0.5
6818,134,100,1.5
6819,134,107,2.5
6820,134,125,0.0
6821,134,131,3.0
6822,134,143,0.0
6823,134,158,3.5
6824,134,172,2.0
6825,134,173,5.0
6826,134,187,1.5
6827,134,225,4.5
6828,134,231,3.0
6829,134,262,4.5
6830,134,274,3.5
6831,134,281,2.5
6832,134,300,3.0
6833,134,325,2.5
6834,134,333,3.0
6835,134,339,2.5
6836,134,366,1.0
6837,134,388,1.0
6838,134,431,4.0
6839,134,444,2.0
6840,134,454,1.0
6841,134,458,5.0
6842,134,466,0.5
6843,134,468,0.5
6844,134,493,2.0
6845,134,506,2.5
6846,134,509,3.5
6847,134,515,5.0
6848,134,521,4.5
6849,134,535,1.5
6850,134,538,0.5
6851,134,546,1.0
6852,134,584,0.0
6853,134,617,3.5
6854,134,619,2.5
6855,134,631,0.0
6856,134,647,0.5
6857,134,678,1.0
6858,134,687,4.0
6859,134,726,0.0
6860,134,758,4.5
6861,134,810,0.5
6862,134,816,4.5
6863,134,824,4.5
6864,134,826,2.0
6865,134,857,1.0
6866,134,876,0.5
6867,134,921,5.0
6868,134,932,2.0
6869,134,940,1.0
6870,134,950,0.0
6871,134,982,2.0
6872,134,994,3.0
6873,134,1011,2.5
6874,134,1015,5.0
6875,134,1030,1.0
6876,134,1049,0.5
6877,135,0,135.0
6878,135,36,3.0
6879,135,41,5.0
6880,135,49,0.0
6881,135,52,1.5
6882,135,55,5.0
6883,135,56,3.0
6884,135,73,3.5
6885,135,81,1.0
6886,135,88,5.0
6887,135,145,5.0
6888,135,210,2.0
6889,135,212,3.5
6890,135,213,3.0
6891,135,219,2.0
6892,135,312,3.5
6893,135,328,2.0
6894,135,346,2.5
6895,135,375,1.5
6896,135,389,2.0
6897,135,409,4.0
6898,135,455,1.0
6899,135,498,2.5
6900,135,567,3.0
6901,135,569,2.0
6902,135,574,5.0
6903,135,578,3.0
6904,135,627,1.0
6905,135,634,4.0
6906,135,641,3.5
6907,135,704,3.5
6908,135,709,0.5
6909,135,711,1.5
6910,135,748,3.5
6911,135,830,1.0
6912,135,854,5.0
6913,135,860,3.5
6914,135,891,2.5
6915,135,910,1.0
6916,135,915,2.0
6917,135,917,1.0
6918,135,930,0.5
6919,135,972,4.0
6920,135,995,2.5
6921,135,1011,0.0
6922,135,1019,0.5
6923,135,1026,0.5
6924,135,1035,1.0
6925,135,1060,4.0
6926,136,0,136.0
6927,136,36,4.0
6928,136,63,3.0
6929,136,85,5.0
6930,136,90,3.0
6931,136,100,4.0
6932,136,139,4.0
6933,136,175,2.0
6934,136,189,5.0
6935,136,216,4.5
6936,136,218,0.5
6937,136,244,0.5
6938,136,272,3.5
6939,136,274,2.5
6940,136,288,4.0
6941,136,302,3.0
6942,136,320,3.5
6943,136,332,4.5
6944,136,341,4.5
6945,136,344,0.0
6946,136,363,5.0
6947,136,381,0.0
6948,136,388,4.5
6949,136,399,0.5
6950,136,401,1.5
6951,136,450,1.5
6952,136,461,4.0
6953,136,497,1.5
6954,136,510,2.5
6955,136,566,1.5
6956,136,581,2.5
6957,136,598,2.5
6958,136,619,2.5
6959,136,627,1.0
6960,136,636,2.0
6961,136,639,4.5
6962,136,645,4.5
6963,136,694,3.5
6964,136,704,2.0
6965,136,724,1.0
6966,136,726,3.0
6967,136,791,0.5
6968,136,792,1.0
6969,136,825,3.5
6970,136,847,1.0
6971,136,853,4.5
6972,136,889,2.5
6973,136,910,5.0
6974,136,941,1.0
6975,136,957,2.5
6976,136,994,0.0
6977,136,996,4.5
6978,136,1006,0.5
6979,136,1010,4.5
6980,136,1013,3.0
6981,136,1049,5.0
6982,136,1051,1.0
6983,137,0,137.0
6984,137,4,2.0
6985,137,56,4.5
6986,137,66,5.0
6987,137,104,1.5
6988,137,119,2.5
6989,137,132,4.0
6990,137,153,0.0
6991,137,177,0.5
6992,137,186,3.0
6993,137,190,0.0
6994,137,206,3.5
6995,137,211,2.0
6996,137,239,2.0
6997,137,331,0.0
6998,137,399,3.0
6999,137,418,4.0
7000,137,460,1.5
7001,137,482,1.5
7002,137,528,0.0
7003,137,543,2.0
7004,137,574,2.0
7005,137,579,0.5
7006,137,583,3.5
7007,137,593,5.0
7008,137,607,2.5
7009,137,613,1.5
7010,137,634,3.5
7011,137,659,3.0
7012,137,662,0.5
7013,137,697,4.0
7014,137,699,4.5
7015,137,705,4.5
7016,137,743,2.5
7017,137,843,2.5
7018,137,845,5.0
7019,137,846,0.0
7020,137,875,4.5
7021,137,884,3.5
7022,137,911,0.0
7023,137,913,1.5
7024,137,933,1.5
7025,137,978,0.5
7026,137,1008,1.5
7027,137,1013,3.0
7028,137,1022,1.5
7029,137,1057,3.5
7030,137,1063,4.5
7031,137,1064,3.5
7032,138,0,138.0
7033,138,2,1.0
7034,138,15,2.5
7035,138,41,0.0
7036,138,45,3.0
7037,138,47,5.0
7038,138,49,4.0
7039,138,50,0.5
7040,138,72,3.5
7041,138,93,3.0
7042,138,96,0.0
7043,138,208,0.5
7044,138,210,5.0
7045,138,236,3.0
7046,138,237,3.0
7047,138,279,0.0
7048,138,281,4.0
7049,138,284,3.0
7050,138,290,5.0
7051,138,295,4.0
7052,138,299,3.0
7053,138,318,2.0
7054,138,336,1.0
7055,138,364,4.0
7056,138,389,0.5
7057,138,428,4.5
7058,138,457,0.5
7059,138,467,0.0
7060,138,517,1.5
7061,138,570,3.5
7062,138,610,1.0
7063,138,614,5.0
7064,138,660,2.5
7065,138,666,3.0
7066,138,698,2.5
7067,138,732,0.0
7068,138,747,0.0
7069,138,749,4.0
7070,138,750,5.0
7071,138,760,3.0
7072,138,779,4.5
7073,138,785,3.5
7074,138,790,1.5
7075,138,878,1.0
7076,138,913,5.0
7077,138,923,4.5
7078,138,945,4.0
7079,138,959,5.0
7080,138,978,4.5
7081,139,0,139.0
7082,139,20,3.0
7083,139,99,1.0
7084,139,103,4.0
7085,139,118,0.0
7086,139,129,2.5
7087,139,136,3.0
7088,139,150,1.5
7089,139,170,4.5
7090,139,179,4.5
7091,139,194,2.0
7092,139,229,2.0
7093,139,232,3.0
7094,139,236,1.5
7095,139,265,2.0
7096,139,290,0.5
7097,139,297,2.5
7098,139,309,4.0
7099,139,331,0.0
7100,139,337,0.5
7101,139,419,1.5
7102,139,427,3.5
7103,139,432,0.5
7104,139,478,4.5
7105,139,528,3.0
7106,139,597,1.5
7107,139,617,2.0
7108,139,636,5.0
7109,139,716,2.5
7110,139,726,3.5
7111,139,787,3.5
7112,139,806,2.0
7113,139,842,1.5
7114,139,909,3.5
7115,139,937,0.5
7116,139,952,2.5
7117,139,966,1.5
7118,139,980,3.5
7119,139,1032,1.0
7120,140,0,140.0
7121,140,80,0.0
7122,140,96,0.5
7123,140,100,1.5
7124,140,105,4.5
7125,140,114,0.5
7126,140,126,3.5
7127,140,132,0.0
7128,140,170,2.0
7129,140,181,3.0
7130,140,193,3.0
7131,140,194,1.5
7132,140,227,3.5
7133,140,236,2.5
7134,140,237,0.0
7135,140,246,1.0
7136,140,273,2.5
7137,140,274,2.5
7138,140,340,3.0
7139,140,349,3.5
7140,140,398,2.5
7141,140,416,3.0
7142,140,441,0.5
7143,140,457,0.5
7144,140,534,3.5
7145,140,537,1.5
7146,140,568,2.5
7147,140,572,3.5
7148,140,586,3.0
7149,140,594,1.5
7150,140,611,1.5
7151,140,642,4.0
7152,140,668,1.0
7153,140,692,0.0
7154,140,698,1.0
7155,140,757,4.0
7156,140,770,4.0
7157,140,794,4.0
7158,140,931,3.0
7159,140,947,3.0
7160,140,986,4.0
7161,140,1023,5.0
7162,140,1042,2.0
7163,140,1054,1.5
7164,140,1058,2.0
7165,140,1060,0.5
7166,140,1064,4.5
7167,141,0,141.0
7168,141,8,3.5
7169,141,21,1.0
7170,141,53,2.5
7171,141,75,1.0
7172,141,82,5.0
7173,141,88,4.5
7174,141,93,4.0
7175,141,109,0.0
7176,141,114,4.0
7177,141,115,5.0
7178,141,144,4.5
7179,141,157,1.5
7180,141,180,1.5
7181,141,234,1.0
7182,141,240,4.5
7183,141,251,3.5
7184,141,255,3.5
7185,141,298,0.0
7186,141,313,4.5
7187,141,336,4.5
7188,141,390,1.0
7189,141,418,2.5
7190,141,426,4.5
7191,141,445,1.5
7192,141,477,0.0
7193,141,504,2.0
7194,141,515,2.5
7195,141,524,3.0
7196,141,549,1.0
7197,141,556,1.0
7198,141,564,3.5
7199,141,577,4.0
7200,141,591,1.0
7201,141,609,5.0
7202,141,645,4.5
7203,141,647,1.5
7204,141,665,4.5
7205,141,690,1.0
7206,141,693,0.0
7207,141,714,4.0
7208,141,729,1.0
7209,141,746,4.5
7210,141,748,4.5
7211,141,775,4.0
7212,141,808,4.0
7213,141,809,1.0
7214,141,825,5.0
7215,141,827,0.0
7216,141,838,1.0
7217,141,853,3.5
7218,141,873,2.0
7219,141,889,3.5
7220,141,899,2.0
7221,141,928,1.0
7222,141,943,0.5
7223,141,958,5.0
7224,141,961,3.0
7225,141,969,2.0
7226,141,991,1.5
7227,141,1004,1.5
7228,142,0,142.0
7229,142,10,2.5
7230,142,34,1.5
7231,142,38,0.5
7232,142,77,5.0
7233,142,100,1.5
7234,142,111,3.5
7235,142,131,1.5
7236,142,167,3.0
7237,142,206,1.5
7238,142,207,1.5
7239,142,237,3.0
7240,142,241,1.0
7241,142,250,1.5
7242,142,256,0.5
7243,142,271,4.0
7244,142,276,4.5
7245,142,278,0.0
7246,142,297,5.0
7247,142,300,3.0
7248,142,301,3.5
7249,142,317,1.5
7250,142,331,0.5
7251,142,345,1.0
7252,142,403,0.5
7253,142,421,4.0
7254,142,442,2.0
7255,142,463,0.5
7256,142,467,4.5
7257,142,484,4.5
7258,142,499,4.0
7259,142,504,3.5
7260,142,510,3.5
7261,142,563,0.5
7262,142,565,2.5
7263,142,567,3.5
7264,142,578,0.5
7265,142,584,0.0
7266,142,625,1.0
7267,142,636,2.0
7268,142,655,3.5
7269,142,662,1.5
7270,142,680,3.5
7271,142,709,1.5
7272,142,712,0.5
7273,142,740,2.0
7274,142,781,3.0
7275,142,868,2.0
7276,142,871,1.0
7277,142,873,0.5
7278,142,905,1.5
7279,142,911,1.5
7280,142,924,1.0
7281,142,949,2.0
7282,142,950,0.5
7283,142,956,3.5
7284,142,1008,0.5
7285,142,1014,0.5
7286,142,1033,3.5
7287,142,1040,1.5
7288,143,0,143.0
7289,143,10,2.0
7290,143,54,2.5
7291,143,72,2.0
7292,143,94,4.0
7293,143,189,1.5
7294,143,206,4.5
7295,143,228,1.0
7296,143,243,4.0
7297,143,245,1.0
7298,143,258,0.5
7299,143,270,4.0
7300,143,283,4.0
7301,143,289,4.0
7302,143,301,2.5
7303,143,313,2.0
7304,143,324,2.0
7305,143,332,4.0
7306,143,363,0.5
7307,143,378,1.5
7308,143,385,2.5
7309,143,388,1.0
7310,143,392,4.0
7311,143,403,1.5
7312,143,405,2.0
7313,143,433,3.5
7314,143,440,0.5
7315,143,447,5.0
7316,143,454,1.5
7317,143,473,0.0
7318,143,500,0.5
7319,143,522,3.5
7320,143,523,3.5
7321,143,550,1.5
7322,143,579,5.0
7323,143,594,3.0
7324,143,595,2.5
7325,143,614,1.5
7326,143,636,0.0
7327,143,680,0.0
7328,143,727,5.0
7329,143,757,4.5
7330,143,765,5.0
7331,143,785,0.5
7332,143,787,2.0
7333,143,800,5.0
7334,143,839,4.0
7335,143,887,5.0
7336,143,895,5.0
7337,143,923,4.5
7338,143,928,1.0
7339,143,930,1.0
7340,143,968,4.5
7341,143,988,1.0
7342,143,1000,4.0
7343,143,1012,0.5
7344,144,0,144.0
7345,144,38,4.5
7346,144,64,2.5
7347,144,68,4.5
7348,144,71,1.0
7349,144,108,0.0
7350,144,151,3.0
7351,144,176,5.0
7352,144,182,1.0
7353,144,215,3.5
7354,144,220,2.5
7355,144,224,3.5
7356,144,236,1.5
7357,144,237,3.5
7358,144,267,4.0
7359,144,271,1.0
7360,144,372,0.0
7361,144,376,0.0
7362,144,412,4.0
7363,144,416,0.0
7364,144,430,0.5
7365,144,434,1.5
7366,144,440,3.5
7367,144,505,4.0
7368,144,537,3.5
7369,144,563,4.0
7370,144,621,1.0
7371,144,628,2.5
7372,144,653,0.5
7373,144,698,0.0
7374,144,702,4.0
7375,144,718,1.5
7376,144,725,2.0
7377,144,726,0.5
7378,144,755,0.0
7379,144,763,0.5
7380,144,771,3.0
7381,144,795,0.5
7382,144,812,0.5
7383,144,845,3.0
7384,144,892,1.5
7385,144,901,5.0
7386,144,903,1.0
7387,144,953,4.0
7388,145,0,145.0
7389,145,10,1.5
7390,145,23,2.5
7391,145,36,3.0
7392,145,85,1.5
7393,145,113,0.5
7394,145,125,5.0
7395,145,133,0.5
7396,145,165,3.5
7397,145,184,0.0
7398,145,196,3.0
7399,145,215,2.5
7400,145,218,4.5
7401,145,221,0.5
7402,145,263,0.5
7403,145,292,4.0
7404,145,310,3.0
7405,145,339,3.5
7406,145,351,3.0
7407,145,353,3.0
7408,145,365,4.5
7409,145,386,0.5
7410,145,390,5.0
7411,145,432,1.0
7412,145,476,0.5
7413,145,479,1.5
7414,145,561,3.5
7415,145,595,3.0
7416,145,612,3.5
7417,145,622,5.0
7418,145,654,4.0
7419,145,655,3.5
7420,145,665,5.0
7421,145,682,0.0
7422,145,729,5.0
7423,145,734,2.5
7424,145,739,4.5
7425,145,759,4.5
7426,145,770,2.5
7427,145,792,2.0
7428,145,820,0.0
7429,145,850,3.0
7430,145,852,3.5
7431,145,859,5.0
7432,145,874,0.5
7433,145,934,4.5
7434,145,942,4.5
7435,145,978,4.5
7436,145,998,3.0
7437,145,1026,0.5
7438,145,1063,0.0
7439,146,0,146.0
7440,146,12,4.5
7441,146,39,2.5
7442,146,48,2.0
7443,146,77,3.0
7444,146,91,2.0
7445,146,123,1.0
7446,146,153,5.0
7447,146,217,3.5
7448,146,226,3.5
7449,146,251,5.0
7450,146,302,0.0
7451,146,327,3.0
7452,146,335,3.0
7453,146,344,3.0
7454,146,346,3.5
7455,146,360,1.0
7456,146,399,4.5
7457,146,410,1.0
7458,146,413,0.5
7459,146,486,1.0
7460,146,502,3.5
7461,146,505,1.5
7462,146,522,4.5
7463,146,563,2.5
7464,146,565,0.0
7465,146,577,3.0
7466,146,611,0.5
7467,146,613,0.0
7468,146,660,2.0
7469,146,664,4.5
7470,146,683,0.5
7471,146,751,0.0
7472,146,785,0.0
7473,146,807,1.5
7474,146,812,4.0
7475,146,851,0.0
7476,146,898,4.0
7477,146,908,3.0
7478,146,976,3.5
7479,146,987,5.0
7480,146,1013,2.5
7481,147,0,147.0
7482,147,12,3.0
7483,147,18,5.0
7484,147,53,4.0
7485,147,125,4.5
7486,147,150,1.0
7487,147,168,3.0
7488,147,184,3.5
7489,147,223,4.0
7490,147,225,1.5
7491,147,228,0.0
7492,147,230,1.5
7493,147,233,0.0
7494,147,266,4.5
7495,147,277,2.0
7496,147,283,4.5
7497,147,300,4.0
7498,147,329,2.5
7499,147,330,1.5
7500,147,381,2.0
7501,147,393,4.0
7502,147,405,1.5
7503,147,422,4.0
7504,147,441,2.0
7505,147,482,1.5
7506,147,524,0.0
7507,147,539,4.5
7508,147,541,4.5
7509,147,547,1.5
7510,147,564,0.5
7511,147,576,0.0
7512,147,635,3.0
7513,147,644,0.0
7514,147,662,4.0
7515,147,667,4.5
7516,147,672,4.0
7517,147,674,4.0
7518,147,680,3.0
7519,147,690,1.0
7520,147,696,0.5
7521,147,714,5.0
7522,147,730,4.0
7523,147,783,1.0
7524,147,800,3.0
7525,147,807,3.0
7526,147,851,0.0
7527,147,929,5.0
7528,147,938,1.5
7529,147,960,0.5
7530,147,1004,0.5
7531,147,1024,1.0
7532,147,1026,4.5
7533,147,1038,2.0
7534,147,1057,2.5
7535,147,1062,0.5
7536,148,0,148.0
7537,148,36,4.5
7538,148,56,3.0
7539,148,71,5.0
7540,148,82,4.0
7541,148,93,3.5
7542,148,96,2.5
7543,148,111,2.0
7544,148,118,3.5
7545,148,145,5.0
7546,148,150,0.0
7547,148,168,4.0
7548,148,250,0.5
7549,148,283,0.0
7550,148,286,4.5
7551,148,308,2.5
7552,148,313,3.5
7553,148,317,0.5
7554,148,328,2.5
7555,148,335,0.0
7556,148,383,2.5
7557,148,452,4.5
7558,148,459,3.5
7559,148,468,5.0
7560,148,475,2.5
7561,148,502,1.5
7562,148,533,2.5
7563,148,555,4.0
7564,148,562,4.0
7565,148,578,0.0
7566,148,591,1.0
7567,148,604,3.5
7568,148,622,0.5
7569,148,686,1.0
7570,148,728,2.0
7571,148,762,2.0
7572,148,782,5.0
7573,148,798,1.5
7574,148,811,4.5
7575,148,847,4.0
7576,148,865,4.0
7577,148,877,0.5
7578,148,887,5.0
7579,148,912,3.5
7580,148,913,2.5
7581,148,951,5.0
7582,148,958,0.0
7583,148,1013,5.0
7584,148,1018,5.0
7585,148,1061,0.0
7586,149,0,149.0
7587,149,20,0.0
7588,149,70,0.5
7589,149,97,0.5
7590,149,110,4.0
7591,149,137,1.5
7592,149,150,2.5
7593,149,157,3.0
7594,149,184,4.5
7595,149,213,3.0
7596,149,214,0.0
7597,149,233,1.0
7598,149,235,3.5
7599,149,327,2.5
7600,149,367,3.0
7601,149,371,3.5
7602,149,445,3.5
7603,149,468,4.0
7604,149,483,0.5
7605,149,509,0.0
7606,149,510,1.0
7607,149,562,2.0
7608,149,616,3.5
7609,149,634,0.5
7610,149,635,1.0
7611,149,651,1.5
7612,149,652,1.0
7613,149,658,0.0
7614,149,669,2.5
7615,149,686,3.5
7616,149,696,0.5
7617,149,719,1.5
7618,149,738,2.0
7619,149,832,3.5
7620,149,863,0.5
7621,149,873,2.5
7622,149,876,3.5
7623,149,900,0.0
7624,149,906,5.0
7625,149,948,5.0
7626,149,990,2.5
7627,149,993,0.0
7628,149,997,0.0
7629,149,1004,2.0
7630,149,1008,1.0
7631,149,1025,1.5
7632,149,1036,1.5
7633,149,1062,1.0
7634,150,0,150.0
7635,150,26,0.0
7636,150,41,0.5
7637,150,48,4.0
7638,150,55,4.5
7639,150,67,5.0
7640,150,92,0.5
7641,150,116,3.0
7642,150,118,4.0
7643,150,150,2.0
7644,150,161,1.5
7645,150,163,0.0
